row_id,boardgame,release_year,min_players,max_players,min_playtime,max_playtime,minimum_age,avg_rating,num_ratings,complexity,rank_overall,owned,wishlisted,total_plays,fans,page_views,amazon_price,std_deviation,comments,monthly_plays,previously_owned,for_trade,want_trade,rating_1,rating_2,rating_3,rating_4,rating_5,rating_6,rating_7,rating_8,rating_9,rating_10,categories,mechanics,families,designers,artists,publishers,solo_designers,developers,graphic_designers,sculptors,editors,writers,insert_designers,rank_strategy,rank_thematic,rank_family,rank_war,rank_customizable,rank_abstract,rank_party,rank_childrens,url,description
1467,Galileo Galilei,2024,1,4,50,100,12,7.602,1814,3.01,1467,3563,2171,6341,515,355037,94.99,1.19,339,199,195,29,293,3,9,9,11,44,137,444,778,310,71,Renaissance,Area Majority / Influence; End Game Bonuses; Rondel; Variable Set-up,Admin: Better Description Needed!; Historical Figures: Galileo Galilei; Theme: Astronomy; Theme: Science,Tomáš Holek,Michal Peichl,Pink Troubadour; Capstone Games; Frosted Games; Galakta; Hobby Japan; Korea Boardgames; Maldito Games; REXhry; Tesla Games; Vagabund,,"['Petr Plášil', 'Milan Zborník']",,,,,,743,,,,,,,,https://boardgamegeek.com/boardgame/393333/galileo-galilei,"Discover what Galileo himself didn't, find new planets and star systems!"
1468,Princes of the Renaissance,2003,3,6,180,180,12,7.308,2377,3.5,1468,3517,713,3494,102,441620,49.99,1.50,917,0,648,158,240,9,15,31,61,123,297,615,720,395,118,Economic; Negotiation; Renaissance,Area Majority / Influence; Auction / Bidding; Dice Rolling; Interrupts; Variable Player Powers,Components: Map (Continental / National scale); Components: Wooden pieces & boards; Country: Italy; Crowdfunding: Giochistarter; Crowdfunding: Kickstarter,Martin Wallace,Michael Christopher; Peter Dennis; Richard Hanuschek,Mercury Games; Warfrog Games; Giochix.it; Heidelberger Spieleverlag,,,,,,,,753,,,,,,,,https://boardgamegeek.com/boardgame/8045/princes-of-the-renaissance,Choose the most profitable side in a series of conflicts to further your own glory!
1469,Star Wars: Unlock!,2020,1,6,60,60,10,7.058,3308,1.88,1469,8574,523,11284,73,143535,23.77,1.28,651,19,2325,252,110,11,10,35,53,191,521,1200,956,285,62,Card Game; Movies / TV / Radio theme; Puzzle,Cooperative Game; Elapsed Real Time Ending; Storytelling,Category: Escape Room Games; Components: Digital Hybrid – App/Website Required; Movies: Star Wars; Series: Unlock! (Space Cowboys); Versions & Editions: Versions with IP after the original release,Cyril Demaegd; Jay Little,Mercedes Opheim,Space Cowboys; Galápagos Jogos; Gém Klub Kft.,,,,,,,,,300,417,,,,,,https://boardgamegeek.com/boardgame/312267/star-wars-unlock,"Rebels, Imperials, and Scum - adventure and mystery await in a galaxy far, far away.."
1470,Rattus,2010,2,4,45,45,10,6.776,6220,2.06,1470,6315,1096,19741,184,464874,,1.19,1377,5,1537,229,240,10,24,59,152,460,1300,2500,1400,278,60,Animals; Medieval,Area Majority / Influence; Area Movement; Open Drafting; Stat Check Resolution; Variable Player Powers,Animals: Rats; Components: Map (Continental / National scale); Continents: Europe; Digital Implementations: Yucata; Game: Rattus; Medical: Diseases; Theme: Plague Epidemic; Theme: Witches,Åse Berg; Henrik Berg,Alexandre Roche,White Goblin Games; Axel; Cranio Creations; Hobby World; HUCH!; Vennerød Forlag AS; Z-Man Games,,,,,,,,857,,467,,,,,,https://boardgamegeek.com/boardgame/42452/rattus,Manage your population throughout medieval Europe to survive the plague.
1471,Imhotep: The Duel,2018,2,2,30,30,10,7.06,3340,1.97,1471,7316,892,11414,117,239227,19.95,1.12,600,21,914,154,95,4,5,23,48,146,527,1400,991,198,50,Ancient,Area Majority / Influence; Modular Board; Set Collection; Worker Placement,Admin: Better Description Needed!; Ancient: Egypt; Digital Implementations: Yucata; Game: Imhotep; Occupation: Architect; Players: Two-Player Only Games; Series: Two-player games (Kosmos); Theme: Construction; Versions & Editions: Two-Player Versions of More-Player Games,Phil Walker-Harding,Miguel Coimbra; Michaela Kienle; Claus Stephan,KOSMOS; IELLO; IntelliGames.BG; Thames & Kosmos; White Goblin Games,,,,,,,,807,,413,,,,,,https://boardgamegeek.com/boardgame/255674/imhotep-the-duel,"Unload building materials from ships, but your opponent’s plans might mess up yours."
1472,Castell,2018,2,4,60,90,12,7.393,2120,3.15,1472,2865,687,5096,111,210165,,1.24,415,6,601,99,170,5,5,11,26,76,247,606,776,304,68,Sports,Area Movement; Pattern Building; Set Collection,Country: Spain; Region: Catalonia (Spain),Aaron Vanderbeek,Ossi Hiekkala; Jeanne Torres,Banana Games; Renegade Game Studios; Schwerkraft-Verlag,,,['Jeanne Torres'],,['Dustin Schwartz'],,,747,,,,,,,,https://boardgamegeek.com/boardgame/238638/castell,Train your Team to build the most impressive human towers in all of Catalonia.
1473,Carcassonne: South Seas,2013,2,5,35,35,8,7.055,3548,1.88,1473,5727,567,14122,117,214260,,1.18,750,11,903,98,128,5,8,15,54,186,617,1400,961,246,85,Economic; Nautical,Area Majority / Influence; Set Collection; Tile Placement,Digital Implementations: Yucata; Game: Carcassonne; Series: Carcassonne Around the World; Theme: Seashells; Theme: Tropical; Theme: Tropical Islands,Klaus-Jürgen Wrede,Harald Lieske; Dennis Lohausen; Christof Tisch,Hans im Glück; 999 Games; Devir; Enigma (Bergsala Enigma); Filosofia Éditions; Giochi Uniti; Hobby World; Lautapelit.fi; Piatnik; Z-Man Games,,,,,,,,,,426,,,,,,https://boardgamegeek.com/boardgame/147303/carcassonne-south-seas,"Lay tiles to gather fish, shells and bananas to trade with merchant ships."
1474,La Famiglia: The Great Mafia War,2023,4,4,120,180,16,8.0,1513,4.02,1474,2542,1131,2812,348,346270,,1.65,298,25,176,30,133,13,11,15,25,32,96,219,441,390,271,Economic; Mafia; Wargame,Area Majority / Influence; Area Movement; Order Counters; Team-Based Game; Variable Player Powers; Variable Set-up; Worker Placement,Islands: Sicily (Italy),Maximilian Maria Thiel,Weberson Santiago,Feuerland Spiele; Boardgame Atelier; BoardM Factory; Capstone Games; Galakta; Lavka Games; Maldito Games; Super Meeple; テンデイズゲームズ (TendaysGames); YOKA Games,,['Frank Heeren'],"['Luis Francisco', 'Christof Tisch']",,,,,713,,,,,,,,https://boardgamegeek.com/boardgame/367517/la-famiglia-the-great-mafia-war,Two teams struggling over the supremacy of Sicily during the Great Mafia War.
1475,Elfenland,1998,2,6,60,60,10,6.673,9203,2.15,1475,11716,843,16640,150,510590,,1.26,2361,13,1920,364,170,17,34,115,314,782,2200,3500,1800,412,108,Fantasy; Travel,Hand Management; Network and Route Building; Open Drafting; Point to Point Movement; Programmed Movement; Turn Order: Progressive,Creatures: Dragons; Creatures: Fairies / Elves / Pixies; Creatures: Trolls; Creatures: Unicorns; Digital Implementations: Board Game Arena; Game: Elfenroads,Alan R. Moon,Doris Matthäus; Alan R. Moon,AMIGO; 999 Games; Albi; Corfix; Hobby World; Midgaard Games; Rio Grande Games,,,,,,,,,,491,,,,,,https://boardgamegeek.com/boardgame/10/elfenland,"Use elf transportation (dragon, cloud, raft, unicorn...) to visit the most cities."
1476,Vikings Gone Wild,2017,2,4,45,90,10,7.091,3813,2.22,1476,6727,731,8797,820,371587,,1.35,781,9,1314,247,85,7,11,37,91,243,582,1300,1000,343,145,Card Game; City Building; Fantasy; Humor; Medieval; Mythology; Video Game Theme,"Deck, Bag, and Pool Building; Hand Management",Crowdfunding: Kickstarter; Crowdfunding: Spieleschmiede; Digital Implementations: Tabletopia; Theme: Vikings,Julien Vergonjeanne,Mateusz Komada,Corax Games; Games Factory; Hobby World; Last Level; Lucky Duck Games,,,,,,,,862,,,,,,,,https://boardgamegeek.com/boardgame/187377/vikings-gone-wild,Generate gold and beer and attack your neigbors to obtain the gods' favors.
1477,Medieval Academy,2014,2,5,30,30,8,6.931,4144,1.81,1477,5775,828,11882,139,265991,,1.17,814,9,1286,237,126,6,3,39,78,269,760,1600,1100,249,54,Card Game; Medieval,Area Majority / Influence; Closed Drafting; Hand Management; Modular Board; Simultaneous Action Selection; Variable Set-up,,Nicolas Poncin,Pierô,Blue Cocker Games; GoKids 玩樂小子; IELLO; Lifestyle Boardgames Ltd; uplay.it edizioni,,,,,,,,,,433,,,,,,https://boardgamegeek.com/boardgame/154386/medieval-academy,Train to become a knight in several areas of competition.
1478,ito,2019,2,10,10,10,8,7.286,2457,1.02,1478,5272,1376,20008,172,211528,17.99,1.35,448,411,146,43,195,7,10,10,44,132,338,706,776,323,112,Card Game; Number,Communication Limits; Cooperative Game; Deduction; Ordering,Misc: LongPack Games,326,326; Arclight; Nadia Carrim,Arclight Games; Switch Games; Arcane Wonders; Don't Panic Games; HeidelBÄR Games; Korea Boardgames; Meanbook Games; MeepleBR; Studio Supernova; TWOPLUS Games,,,,,,,,,,,,,,55,,https://boardgamegeek.com/boardgame/327778/ito,String your thoughts together!
1479,Hamburgum,2007,2,5,75,75,12,7.046,3302,3.07,1479,3561,630,5420,70,294603,,1.20,982,1,992,121,179,7,11,29,60,172,489,1200,1000,235,37,City Building; Economic; Pike and Shot,Rondel; Set Collection,Cities: Hamburg (Germany); Components: Map (City Scale); Country: Germany; Occupation: Architect; Series: Rondel (Mac Gerdts),Mac Gerdts,Matthias Catrein,PD-Verlag; eggertspiele; Rio Grande Games,,,,,,,,795,,,,,,,,https://boardgamegeek.com/boardgame/30381/hamburgum,"Families produce and trade goods, and build up Hamburg in the 17th Century."
1480,Manoeuvre,2008,2,2,60,60,12,7.285,2483,2.12,1480,3193,709,7670,169,440173,,1.39,926,2,817,149,161,9,7,23,58,128,314,731,769,349,99,Napoleonic; Wargame,Campaign / Battle Card Driven; Dice Rolling; Grid Movement; Hand Management; Modular Board; Square Grid; Variable Player Powers,Components: Polyhedral (not D6) dice; Country: Austria; Country: France; Country: Great Britain; Country: Ottoman Empire; Country: Prussia; Country: Russia; Country: Spain; Country: Turkey; Country: USA; Players: Two-Player Only Games; Players: Wargames with Rules Supporting Only Two Players,Jeff Horger,Jean Baptiste Édouard Detaille; Knut Grünitz; Rodger B. MacGowan,GMT Games,,,,,,,,,,,153,,,,,https://boardgamegeek.com/boardgame/17396/manoeuvre,Tactical napoleonic battles with chess-size 64 spaces game board.
1481,Timeline: Inventions,2010,2,8,15,15,8,6.697,8652,1.09,1481,15680,707,35105,148,361422,,1.18,1454,28,1245,213,92,15,26,72,194,656,2300,3500,1500,342,120,Card Game; Educational; Trivia,Ordering,Containers: Tin/Metal Box; Game: Timeline; Mechanism: Card Line,Frédéric Henry,Xavier Collette; Jérémie Fleury; Nicolas Fructus; Gaël Lannurien; Mikmak Studio,"asmodee; Hazgaard Editions; ADC Blackfire Entertainment; Asterion Press; Esdevium; Galápagos Jogos; Gém Klub Kft.; GoKids 玩樂小子; Hobby Japan; Kaissa Chess & Games; Korea Boardgames; Lifestyle Boardgames Ltd; More Fun Co., Ltd.; Rebel Sp. z o.o.; REXhry; Zygomatic",,,,,,,,,,490,,,,,,https://boardgamegeek.com/boardgame/85256/timeline-inventions,"Which was invented first, dynamite or the typewriter?"
1482,Agra,2017,2,4,90,120,12,7.276,2539,4.34,1482,4147,975,5560,191,468222,,1.45,604,4,916,176,153,8,12,33,56,148,302,700,809,353,121,Industry / Manufacturing,Area Majority / Influence; Trading; Worker Placement,Cities: Agra (India); Country: India; Series: Master Print (Quined),Michael Keller (II),Michael Menzel,Quined Games; Maldito Games; One Moment Games,,,,,['Michael Schemaille'],,,769,,,,,,,,https://boardgamegeek.com/boardgame/230085/agra,Grow wealth and influence in India by leveraging the Emperor's birthday festivities.
1483,Santiago de Cuba,2011,2,4,40,75,10,6.883,4682,2.15,1483,5005,713,13241,162,280635,,1.16,854,5,1307,90,183,6,12,32,96,286,905,1900,1100,232,62,Economic,Commodity Speculation; Dice Rolling; Hidden Victory Points; Memory; Modular Board; Pick-up and Deliver; Resource to Move; Track Movement; Worker Placement,Cities: Santiago (Cuba); Country: Cuba; Digital Implementations: Yucata; Series: Cuba (Eggertspiele),Michael Rieneck,Michael Menzel; Hans-Georg Schneider,"eggertspiele; Eagle-Gryphon Games; Filosofia Éditions; Hobby World; Kaissa Chess & Games; Lacerta; Ludonova; MYBG Co., Ltd.; Pegasus Spiele; Piatnik",,,,,,,,841,,449,,,,,,https://boardgamegeek.com/boardgame/104347/santiago-de-cuba,Collect goods and meet the demand of those ever-present cargo ships.
1484,Edge of Darkness,2019,1,4,120,120,14,7.472,2109,3.47,1484,4619,1371,6396,292,609681,,1.56,647,13,642,163,199,7,14,26,53,101,231,483,662,397,159,Fantasy,Cube Tower; Open Drafting; Solo / Solitaire Game; Turn Order: Progressive; Variable Set-up; Worker Placement,Components: Drop Tower; Components: Miniatures; Components: Transparent Elements; Crowdfunding: Kickstarter; Game: Edge of Darkness; Players: Games with Solitaire Rules; Series: Card Crafting System (AEG),John D. Clair,Sergio Camarena; Cristian Chihaia; Nyra Drakae; Guillaume Ducos; Andre Garcia; Ray Greaves; Alexander Gustafson; Dani Hartel; Hector Herrera; Alayna Lemmer-Danner; Damien Mammoliti; Ben Peck; Oscar Römer; Martin de Diego Sádaba; Isuardi Therianto; Carlos Nunez de Castro Torres,Alderac Entertainment Group,,,,,,,,760,,,,,,,,https://boardgamegeek.com/boardgame/229491/edge-of-darkness,Draft and upgrade cards to defend the city from monstrous threats.
1485,Here to Slay,2020,2,6,30,60,10,6.888,8128,1.67,1485,22706,1403,24100,756,678699,20.0,1.52,1421,105,1049,272,67,23,71,132,290,591,1600,2700,1700,640,392,Animals; Card Game; Dice; Fantasy; Fighting,Action Points; Dice Rolling; Hand Management; Interrupts; Role Playing; Set Collection; Take That; Turn Order: Progressive; Variable Player Powers,Animals: Bears; Animals: Cats; Animals: Deer / Antelope; Animals: Dogs; Animals: Foxes; Animals: Lions; Animals: Pandas; Animals: Rabbits / Hares; Animals: Squirrels / Chipmunks; Animals: Tigers; Animals: Wolves; Creatures: Dragons; Creatures: Monsters; Creatures: Unicorns; Crowdfunding: Kickstarter; Misc: LongPack Games; Theme: Anthropomorphic Animals,Ramy Badie,Ramy Badie,TeeTurtle; Unstable Games; ADC Blackfire Entertainment; Ludicus Games; MIPL; Rebel Sp. z o.o.; Reflexshop,,,,,,,,,,,,,,159,,https://boardgamegeek.com/boardgame/299252/here-to-slay,Powerful heroes band together to slay monsters for their abilities.
1486,Dungeon Twister,2004,2,2,60,60,11,6.808,6110,2.88,1486,8100,1020,10318,226,677421,,1.52,1963,2,2260,469,167,9,35,126,267,550,1200,1900,1200,523,247,Adventure; Exploration; Fantasy; Fighting; Maze,Action Points; Card Play Conflict Resolution; Grid Movement; Hand Management; Map Deformation; Modular Board; Secret Unit Deployment; Variable Player Powers,Components: 10 x 20 Grids; Digital Implementations: Board Game Arena; Digital Implementations: Boiteajeux; Digital Implementations: VASSAL; Game: Dungeon Twister; Players: Two-Player Only Games,Christophe Boelinger,Thierry Masson; Wayne Reynolds,Pro Ludo; asmodee; Edge Entertainment; Nexus Editrice,,,,,,,,885,,,,,,,,https://boardgamegeek.com/boardgame/12995/dungeon-twister,Escape the dungeon or die trying in this head-to-head duel of wits.
1487,Deep Rock Galactic: The Board Game,2022,1,4,60,150,12,8.13,1599,2.69,1487,3694,1509,5889,459,529757,,1.37,423,74,179,29,190,4,3,6,9,42,91,251,472,469,253,Miniatures; Science Fiction; Video Game Theme,Cooperative Game; Dice Rolling; Events; Grid Movement; Hexagon Grid; Line of Sight; Map Addition; Modular Board; Pick-up and Deliver; Scenario / Mission / Campaign Game; Solo / Solitaire Game; Variable Player Powers,Category: Dungeon Crawler; Components: Miniatures; Creatures: Dwarves & Gnomes; Creatures: Monsters; Digital Implementations: TableTop Simulator Mod (TTS); Theme: Mining,Ole Steiness,Rasmus Berggreen; Jacob Møller; Jonas Springborg,MOOD Publishing,,,['Jeanne Touzet'],['Jonas Springborg'],,,,813,270,,,,,,,https://boardgamegeek.com/boardgame/348220/deep-rock-galactic-the-board-game,"Mine precious minerals, survive and fight aliens together on a foreign planet."
1488,BattleTech,1985,2,4,0,0,12,7.096,3666,3.41,1488,5439,253,6641,366,392781,,1.62,1083,2,982,153,59,12,17,58,135,252,684,1000,774,424,290,Collectible Components; Fighting; Miniatures; Science Fiction; Wargame,Dice Rolling; Hexagon Grid; Movement Points; Role Playing; Simulation; Variable Player Powers,Digital Implementations: VASSAL; Game: BattleTech; Players: Wargames with Rules Supporting Only Two Players; Theme: Mech Warfare,"Forest Brown; L. R. ""Butch"" Leeper; Jordan Weisman",Tom Baxa; Tara Gallagher; Earl Geier; Alan Gutierrez; Ernie Hernandez; Jeff Laubenstein; Todd Lockwood; James Nelson,Altar Games; Catalyst Game Labs; Descartes Editeur; Devir; Diseños Orbitales; Ediciones Zinco S.A.; Encore; Falconer Printing; Fanpro; FASA; Group SNE; I Giochi dei Grandi; Imperium Jogos; Nexus Editrice; PRO-Games; אוליב (Olive),,,,,,,,,358,,276,,,,,https://boardgamegeek.com/boardgame/1540/battletech,No description
1489,Oltréé,2021,2,4,60,60,10,7.461,2228,2.24,1489,4987,1906,9239,377,448742,,1.34,420,18,516,74,197,6,7,15,37,80,247,575,814,327,121,Adventure; Fantasy; Medieval,Cooperative Game; Dice Rolling; Events; Narrative Choice / Paragraph; Scenario / Mission / Campaign Game; Storytelling,Mechanism: Campaign Games; Versions & Editions: Board Game Versions of Role-Playing Games,Antoine Bauza; John Grümph,Vincent Dutrait,Studio H; Across the Board; ADC Blackfire Entertainment; Arclight Games; Board Game Box; Evrikus; Galakta; GateOnGames; Geekach LLC; Gém Klub Kft.; Maldito Games,,,,,,,,,278,,,,,,,https://boardgamegeek.com/boardgame/293835/oltree,Rangers help local communities and defend their Kingdom in order to restore hope.
1490,Folklore: The Affliction,2017,1,5,90,120,14,7.643,2240,3.68,1490,6190,1918,6438,1278,1119005,,1.66,749,3,815,206,170,10,12,34,60,94,239,426,618,481,269,Adventure; Exploration; Fantasy; Horror; Miniatures,Action Points; Cooperative Game; Dice Rolling; Events; Grid Movement; Modular Board; Narrative Choice / Paragraph; Role Playing; Scenario / Mission / Campaign Game; Solo / Solitaire Game; Storytelling; Variable Player Powers,Category: Dungeon Crawler; Components: Miniatures; Components: Polyhedral (not D6) dice; Components: Standees; Crowdfunding: Kickstarter; Game: Folklore – The Affliction; Mechanism: Campaign Games,Nick Blain; Will Donovan,Jason Engle; Stephen Gibson; Henning Ludvigsen,"Greenbrier Games; Twin Fire Productions, LLC",,,,,"['Julie Ahern', 'Walter Barber', 'T.R. Knight']","['Julie Ahern', 'Will Donovan']",,,255,,,,,,,https://boardgamegeek.com/boardgame/159504/folklore-the-affliction,Scenario driven co-op adventure in a world of gothic horror.
1491,Carcassonne: Winter Edition,2012,2,5,40,40,8,7.495,2052,1.78,1491,4368,454,7377,112,189283,,1.30,515,4,461,53,101,8,2,9,19,74,207,637,695,266,137,Medieval; Territory Building,Area Majority / Influence; Tile Placement,Game: Carcassonne; Holidays: Christmas,Klaus-Jürgen Wrede,Irene Bressel; Marcel Gröber; Anne Pätzke,"Hans im Glück; 999 Games; Bard Centrum Gier; Devir; Fantasmagoria; Filosofia Éditions; Hobby World; Korea Boardgames; MINDOK; Oxygame; Piatnik; Swan Panasia Co., Ltd.; Z-Man Games",,,,,,,,,,393,,,,,,https://boardgamegeek.com/boardgame/131014/carcassonne-winter-edition,"Lay tiles to build roads, monasteries, cities & farms in a snowy medieval landscape."
1492,Saboteur,2004,3,10,30,30,8,6.541,35137,1.32,1492,63573,2421,99328,1027,1566615,12.99,1.31,5891,132,5018,968,221,80,184,557,1400,3500,9400,13000,5600,1400,563,Bluffing; Card Game; Deduction; Exploration; Fantasy; Party Game,Hand Management; Hidden Roles; Hidden Victory Points; Map Addition; Network and Route Building; Score-and-Reset Game; Take That; Traitor Game,Creatures: Dwarves & Gnomes; Digital Implementations: Board Game Arena; Digital Implementations: BrettspielWelt; Game: Saboteur; Theme: Mining,Fréderic Moyersoen,Andrea Boekhoff; Alexander Jung; Fréderic Moyersoen,"AMIGO; 999 Games; Albi; asmodee; Boardgame Space; Brain Games; Bureau de Juegos; Buró; Corfix; Dal Negro; Dr. Wood Challenge Centre; Fractal Juegos; G3; Gigamic; Giochi Uniti; HaKubia; Igroljub; Kaissa Chess & Games; Kikigagne?; Korea Boardgames; Land of Beautiful Mind (سرزمین ذهن زیبا); Lautapelit.fi; Lifestyle Boardgames Ltd; Mayfair Games; Meeples Cafe; Mercurio; MIPL; Möbius Games; PaperGames (III); Paradigm Infinitum Pte Ltd; Piatnik; Rebel Sp. z o.o.; Sun Team Day Hobby Company; Swan Panasia Co., Ltd.; VR Distribution; Z-Man Games; Взрослые дети; Ігромаг",,,,,,,,,,562,,,,149,,https://boardgamegeek.com/boardgame/9220/saboteur,You are dwarves laying tunnel cards to get gold: but which one of you is the traitor?
